iter	Logloss
560	0.007410688285
561	0.007395755016
562	0.007377086364
563	0.007362697326
564	0.007320084554
565	0.00730662325
566	0.007289920488
567	0.007276364101
568	0.007261976906
569	0.007249120508
570	0.007226407013
571	0.007207220698
572	0.007189231595
573	0.007175187729
574	0.00715306851
575	0.00713867231
576	0.007124034993
577	0.007083650442
578	0.00706830638
579	0.007058711053
580	0.007037389468
581	0.007026541734
582	0.006999381954
583	0.00698406474
584	0.00696004467
585	0.006945389707
586	0.006932569633
587	0.006914464741
588	0.006898781562
589	0.006886844102
590	0.006875064729
591	0.006856421437
592	0.006837510811
593	0.006827173166
594	0.00681397891
595	0.006803554424
596	0.006776057393
597	0.006765034976
598	0.006751556231
599	0.006732858992
600	0.006715974791
601	0.006704787589
602	0.00669463382
603	0.006664167044
604	0.006651652399
605	0.006633709601
606	0.006618610777
607	0.00660254326
608	0.006587848924
609	0.00657215013
610	0.006556549117
611	0.006541146193
612	0.006526429092
613	0.006512959455
614	0.006498044584
615	0.006488540026
616	0.006472261871
617	0.006456908908
618	0.006429699235
619	0.006420562699
620	0.00640935441
621	0.006401427765
622	0.006385030652
623	0.006367678092
624	0.006357497245
625	0.006335105877
626	0.006318292314
627	0.006304709637
628	0.006291855362
629	0.00627732201
630	0.006261488861
631	0.006254817572
632	0.006242816963
633	0.006230114923
634	0.006214045932
635	0.006202243484
636	0.006186316407
637	0.006173833388
638	0.006141943878
639	0.006130579274
640	0.006113334024
641	0.006102879386
642	0.006092860081
643	0.006061889241
644	0.006050465229
645	0.006038752559
646	0.006026847394
647	0.006014259846
648	0.005998534226
649	0.005985865644
650	0.005977640731
651	0.005968775794
652	0.005948416042
653	0.005935679647
654	0.005924541729
655	0.005918035872
656	0.005897081155
657	0.00587756685
658	0.00586171484
659	0.005853633261
660	0.005841621917
661	0.005824262578
662	0.00581719604
663	0.005804137413
664	0.005793887156
665	0.005785808544
666	0.005769106791
667	0.005755413797
668	0.0057477624
669	0.005740489903
670	0.005724899078
671	0.005715929652
672	0.005688014305
673	0.005676401569
674	0.005648899439
675	0.00563752989
676	0.005628810566
677	0.005622042555
678	0.00560665636
679	0.005596045654
680	0.005583448544
681	0.005570101568
682	0.005559432566
683	0.005552484918
684	0.005545330796
685	0.00553550107
686	0.005518077087
687	0.005509040856
688	0.005491756142
689	0.00548495563
690	0.005470621539
691	0.005460301141
692	0.005450196795
693	0.005442257512
694	0.005431381399
695	0.005412294101
696	0.005386874702
697	0.005377877513
698	0.005366532515
699	0.005359039512
700	0.005351943101
701	0.005340848335
702	0.005330457814
703	0.005318877146
704	0705	0.00512058705	0706	0.005113324348
707	0.005094414495
708	0.005080140811
709	0.0050670338
710	0.005058605455
711	0.005039462781
712	0.005035013427
713	0.005023137109
714	0.005017193411
715	0.00500651768
716	0.004999544196
717	0.004992804671
718	0.004983736436
719	0.004974980223
720	0.004968830728
721	0.004955522463
722	0.004943294387
723	0.004932060929
724	0.004918230413
725	0.004897528347
726	0.004887256776
727	0.004877823462
728	0.004865327085
729	0.004850090645
730	0.004831063174
731	0.004824704757
732	0.004804883367
733	0.004794226502
734	0.004782425407
735	0.004774857832
736	0.00476980163
737	0.004754961994
738	0.004748907829
739	0.004743225116
740	0.004737192821
741	0.004728710103
742	0.004722697894
743	0.00471559454
744	0.004706148155
745	0.004696339283
746	0.004688154957
747	0.004668777006
748	0.004662837497
749	0.004658115578
750	0.004641683298
751	0.004635728141
752	0.004630582097
753	0.004617269852
754	0.004611278732
755	0.004598548689
756	0.004593161464
757	0.004586681106
758	0.004570953781
759	0.004561074261
760	0.004542844242
761	0.004535852936
762	0.004517262352
763	0.004508356489
764	0.004492838694
765	0.004474962119
766	0.004467286155
767	0.004456591556
768	0.004442295599
769	0.004436248216
770	0.004424672672
771	0.004406805648
772	0.004399429633
773	0.004394224973
774	0.004387955589
775	0.004378921231
776	0.004363177876
777	0.004352032902
778	0.004343655199
779	0.004337969757
780	0.004326825835
781	0.00431991068
782	0.004311067594
783	0.004306718073
784	0.00430085254
785	0.004295962026
786	0.004290461322
787	0.004283204474
788	0.004270375442
789	0.004262937463
790	0.004259434483
791	0.00425554953
792	0.004249774794
793	0.004241029739
794	0.004234694921
795	0.004230391768
796	0.004224088243
797	0.00420826399
798	0.004199491767
799	0.004194956234
800	0.004189593623
801	0.004178705355
802	0.00417370417
803	0.004168485489
804	0.004162740401
805	0.004154886259
806	0.004147586114
807	0.004143647007
808	0.004128199244
809	0.004124895235
810	0.004118426064
811	0.004112843832
812	0.004107058402
813	0.004099376146
814	0.004089424976
815	0.00407662158
816	0.004071068389
817	0.004064125935
818	0.004056892379
819	0.004041434407
820	0.004036207843
821	0.004029779352
822	0.004024104356
823	0.004017332618
824	0.004005350491
825	0.004000627861
826	0.003995133925
827	0.00399045111
828	0.003984221468
829	0.003979689911
830	0.003970071409
831	0.003955923575
832	0.003951708437
833	0.003947691016
834	0.00393909972
835	0.003930925969
836	0.003922203987
837	0.003914184527
838	0.003905757561
839	0.003901542107
840	0.003896074378
841	0.003882167536
842	0.003877491293
843	0.003870115553
844	0.003863880266
845	0.003859352231
846	0.003855399701
847	0.003849110631
848	0.003844273148
849	0.003834401085
850	0.003826032424
851	0.003820278736
852	0.003811991912
853	0.003804937176
854	0.003797767728
855	0.003786520482
856	0.003783922283
857	0.003779975389
858	0.003774673812
859	0.00376162756
860	0.003757072495
861	0.003751152835
862	0.003747483506
863	0.003742812123
864	0.003736110623
865	0.003724802782
866	0.003721046375
867	0.003711853457
868	0.003703612157
869	0.003695494967
870	0.003689313198
871	0.003683528038
872	0.003670396789
873	0.003658322929
874	0.003650826696
875	0.003644412782
876	0.003641352612
877	0.00363000262
878	0.003621459625
879	0.003617107056
880	0.00361278707
881	0.003600539322
882	0.00359607796
883	0.003592828723
884	0.003588366917
885	0.003584328421
886	0.003579080166
887	0.003570963727
888	0.003568512388
889	0.003561106253
890	0.003555048884
891	0.003548845975
892	0.003543541401
893	0.003538609225
894	0.003531154086
895	0.003527534223
896	0.003523695886
897	0.003520535265
898	0.003517998081
899	0.003512702748
900	0.003505558857
901	0.003501262791
902	0.003495570727
903	0.003491721459
904	0.003487658579
905	0.003483700435
906	0.003474244532
907	0.003471428662
908	0.003468184361
909	0.00346529328
910	0.003460026667
911	0.003454265077
912	0.003449554529
913	0.003442964015
914	0.003439964211
915	0.003436197532
916	0.00342964156
917	0.003422329249
918	0.00341553123
919	0.003412643878
920	0.003406889612
921	0.003402847944
922	0.00339183787
923	0.003387655594
924	0.003376555054
925	0.003366815395
926	0.003359551297
927	0.003356365137
928	0.003352796812
929	0.00334969181
930	0.003344027826
931	0.003333941574
932	0.003331581474
933	0.003326964135
934	0.003316401724
935	0.003312669121
936	0.003309232542
937	0.003305990188
938	0.003302028687
939	0.003291810872
940	0.003288934687
941	0.003286223573
942	0.003282818353
943	0.003280056833
944	0.003275710712
945	0.003265505736
946	0.003261434119
947	0.003258455782
948	0.003249134365
949	0.003246172522
950	0.003242022182
951	0.003235819965
952	0.003232982503
953	0.003229060475
954	0.003226908826
955	0.003223106924
956	0.003212936272
957	0.00320755934
958	0.003202831063
959	0.003199765464
960	0.00319390095
961	0.003190583374
962	0.003183986814
963	0.003181771142
964	0.00317750727
965	0.003167678944
966	0.003161572717
967	0.003158309421
968	0.003155126104
969	0.003152125053
970	0.003145366356
971	0.003138051429
972	0.003135791357
973	0.003133181351
974	0.003129825393
975	0.003126970428
976	0.0031228471
977	0.003118035845
978	0.003113193243
979	0.003107324477
980	0.003104327279
981	0.003100529416
982	0.003096536534
983	0.00309298529
984	0.003090354105
985	0.003085192971
986	0.003081569459
987	0.003077530345
988	0.003073919094
989	0.003070451188
990	0.003064399857
991	0.003055374845
992	0.003047257008
993	0.003043994639
994	0.003041658952
995	0.003035468036
996	0.003031295424
997	0.003028346931
998	0.003024594859
999	0.003019821153
96
	0.003107576164
393307
9	0.002907704117
